customer_id,contact_date,contact_type,contact_duration,campaign_contacts,days_last_contacted,previous_contacts,poutcome,sale,deposit
9855,2024-05-15,unknown,246,1,1,0,unknown,0,0
9856,2024-05-12,telephone,38,6,1,0,unknown,0,0
9857,2024-08-26,cellular,79,6,1,0,unknown,0,0
9858,2024-05-06,unknown,153,3,1,0,unknown,0,0
9859,2024-05-12,cellular,314,2,1,0,unknown,0,0
9860,2024-02-05,cellular,326,2,1,0,unknown,0,0
9861,2024-04-20,cellular,124,2,348,3,failure,0,0
9862,2024-05-30,unknown,84,9,1,0,unknown,0,0
9863,2024-08-22,cellular,346,5,1,0,unknown,0,0
9864,2024-05-18,cellular,6,2,1,0,unknown,0,0
9865,2024-08-22,cellular,216,13,1,0,unknown,0,0
9866,2024-11-20,cellular,884,3,1,0,unknown,0,0
9867,2024-05-11,cellular,116,6,1,0,unknown,0,0
9868,2024-04-30,cellular,534,1,1,0,unknown,0,0
9869,2024-05-30,unknown,556,1,1,0,unknown,0,0
9870,2024-04-28,cellular,318,2,1,0,unknown,0,0
9871,2024-02-04,cellular,343,1,1,0,unknown,0,0
9872,2024-04-20,cellular,245,1,1,0,unknown,0,0
9873,2024-11-21,cellular,57,5,199,1,success,0,0
9874,2024-11-20,cellular,141,4,1,0,unknown,0,0
9875,2024-06-20,unknown,178,3,1,0,unknown,0,0
9876,2024-12-07,telephone,6,1,1,0,unknown,0,0
9877,2024-05-08,cellular,428,3,1,0,unknown,0,0
9878,2024-11-20,cellular,370,1,184,1,failure,0,0
9879,2024-07-23,cellular,335,3,1,0,unknown,0,0
9880,2024-05-09,unknown,73,4,1,0,unknown,0,0
9881,2024-03-11,cellular,275,2,1,0,unknown,0,0
9882,2024-06-08,unknown,30,1,404,2,success,0,0
9883,2024-05-27,unknown,220,6,1,0,unknown,0,0
9884,2024-08-11,cellular,120,3,190,1,failure,0,0
9885,2024-08-18,cellular,151,10,1,0,unknown,0,0
9886,2024-01-29,cellular,125,2,154,7,failure,0,0
9887,2024-07-01,unknown,143,1,1,0,unknown,0,0
9888,2024-06-03,cellular,200,1,1,0,unknown,0,0
9889,2024-06-01,unknown,8,1,1,0,unknown,0,0
9890,2024-05-05,unknown,193,1,1,0,unknown,0,0
9891,2024-11-21,telephone,30,3,1,0,unknown,0,0
9892,2024-02-03,cellular,225,4,1,0,unknown,0,0
9893,2024-11-21,cellular,19,2,179,3,other,0,0
9894,2024-05-14,unknown,387,9,1,0,unknown,0,0
9895,2024-06-03,unknown,393,3,1,0,unknown,0,0
9896,2024-06-05,unknown,348,1,1,0,unknown,0,0
9897,2024-05-29,unknown,399,1,1,0,unknown,0,0
9898,2024-02-05,cellular,76,1,209,2,failure,0,0
9899,2024-05-29,unknown,117,1,1,0,unknown,0,0
9900,2024-05-05,cellular,64,1,1,0,unknown,0,0
9901,2024-06-06,unknown,82,3,1,0,unknown,0,0
9902,2024-05-15,cellular,22,6,1,0,unknown,0,0
9903,2024-07-07,cellular,554,1,1,0,unknown,0,0
9904,2024-05-20,unknown,148,5,1,0,unknown,0,0
9905,2024-05-26,unknown,296,1,1,0,unknown,0,0
9906,2024-05-06,unknown,524,2,1,0,unknown,0,0
9907,2024-07-24,cellular,318,1,1,0,unknown,0,0
9908,2024-09-07,cellular,394,1,1,0,unknown,0,0
9909,2024-08-11,cellular,111,2,1,0,unknown,0,0
9910,2024-05-06,unknown,193,1,1,0,unknown,0,0
9911,2024-01-29,cellular,134,1,196,1,failure,0,0
9912,2024-06-27,unknown,133,5,1,0,unknown,0,0
9913,2024-11-21,cellular,81,1,1,0,unknown,0,0
9914,2024-06-03,unknown,267,3,1,0,unknown,0,0
9915,2024-02-25,telephone,371,1,204,3,other,0,0
9916,2024-07-29,cellular,82,4,1,0,unknown,0,0
9917,2024-02-02,cellular,242,1,264,1,failure,0,0
9918,2024-04-02,cellular,320,1,134,2,failure,0,0
9919,2024-11-19,cellular,188,2,121,2,success,0,0
9920,2024-01-28,telephone,223,6,275,5,other,0,0
9921,2024-02-02,cellular,344,2,1,0,unknown,0,0
9922,2024-01-28,cellular,137,1,1,0,unknown,0,0
9923,2024-07-28,cellular,104,3,1,0,unknown,0,0
9924,2024-05-15,unknown,516,9,1,0,unknown,0,0
9925,2024-08-24,cellular,323,2,1,0,unknown,0,0
9926,2024-08-06,cellular,209,3,1,0,unknown,0,0
9927,2024-06-19,unknown,238,1,1,0,unknown,0,0
9928,2024-07-24,cellular,184,1,1,0,unknown,0,0
9929,2024-05-23,unknown,152,1,1,0,unknown,0,0
9930,2024-04-17,cellular,758,2,1,0,unknown,0,0
9931,2024-02-01,cellular,143,5,91,8,failure,0,0
9932,2024-07-11,cellular,773,3,1,0,unknown,0,0
9933,2024-04-17,cellular,345,2,1,0,unknown,0,0
9934,2024-05-25,telephone,281,5,101,1,success,0,0
9935,2024-07-01,unknown,163,1,1,0,unknown,0,0
9936,2024-05-06,cellular,160,1,91,5,success,0,0
9937,2024-02-02,cellular,535,1,1,0,unknown,0,0
9938,2024-05-08,unknown,369,2,1,0,unknown,0,0
9939,2024-05-12,cellular,210,2,1,0,unknown,0,0
9940,2024-02-05,cellular,269,3,234,2,other,0,0
9941,2024-05-30,unknown,408,2,1,0,unknown,0,0
9942,2024-01-29,cellular,215,3,1,0,unknown,0,0
9943,2024-01-28,cellular,56,1,1,0,unknown,0,0
9944,2024-05-09,unknown,83,3,1,0,unknown,0,0
9945,2024-06-19,unknown,1082,1,1,0,unknown,0,0
9946,2024-05-30,unknown,231,3,1,0,unknown,0,0
9947,2024-07-23,cellular,59,1,1,0,unknown,0,0
9948,2024-05-07,unknown,138,1,1,0,unknown,0,0
9949,2024-06-20,unknown,23,12,1,0,unknown,0,0
9950,2024-07-15,cellular,60,3,1,0,unknown,0,0
9951,2024-07-30,cellular,103,8,1,0,unknown,0,0
9952,2024-07-09,cellular,156,1,1,0,unknown,0,0
9953,2024-04-03,cellular,329,2,1,0,unknown,0,0
9954,2024-11-19,cellular,58,3,1,0,unknown,0,0
9955,2024-07-31,cellular,39,2,1,0,unknown,0,0
9956,2024-05-29,unknown,95,1,1,0,unknown,0,0
9957,2024-01-28,cellular,330,2,1,0,unknown,0,0
9958,2024-02-05,cellular,450,2,1,0,unknown,0,0
9959,2024-05-15,cellular,71,3,347,1,failure,0,0
9960,2024-05-13,cellular,155,1,351,1,failure,0,0
9961,2024-05-08,unknown,177,2,1,0,unknown,0,0
9962,2024-07-04,unknown,523,1,1,0,unknown,0,0
9963,2024-06-09,unknown,79,1,1,0,unknown,0,0
9964,2024-05-15,unknown,126,2,1,0,unknown,0,0
9965,2024-01-28,cellular,135,1,1,0,unknown,0,0
9966,2024-05-14,cellular,512,3,1,0,unknown,0,0
9967,2024-05-05,cellular,102,5,1,0,unknown,0,0
9968,2024-11-21,cellular,96,1,121,1,failure,0,0
9969,2024-05-21,unknown,67,5,1,0,unknown,0,0
9970,2024-07-17,cellular,109,4,1,0,unknown,0,0
9971,2024-01-30,cellular,23,6,232,3,other,0,0
9972,2024-02-03,cellular,112,3,270,2,failure,0,0
9973,2024-04-20,cellular,8,3,315,1,failure,0,0
9974,2024-05-18,cellular,57,1,180,3,failure,0,0
9975,2024-06-19,unknown,74,1,1,0,unknown,0,0
9976,2024-05-28,unknown,136,1,1,0,unknown,0,0
9977,2024-07-09,cellular,132,1,1,0,unknown,0,0
9978,2024-02-27,cellular,123,3,1,0,unknown,0,0
9979,2024-06-20,unknown,66,6,1,0,unknown,0,0
9980,2024-05-26,unknown,130,1,1,0,unknown,0,0
9981,2024-11-18,cellular,70,1,1,0,unknown,0,0
9982,2024-05-16,unknown,283,2,1,0,unknown,0,0
9983,2024-04-09,telephone,327,2,140,1,failure,0,0
9984,2024-08-05,cellular,397,2,93,2,failure,0,0
9985,2024-05-28,unknown,228,9,1,0,unknown,0,0
9986,2024-04-14,cellular,608,2,1,0,unknown,0,0
9987,2024-02-03,cellular,216,1,1,0,unknown,0,0
9988,2024-07-29,cellular,164,6,1,0,unknown,0,0
9989,2024-06-03,unknown,441,3,1,0,unknown,0,0
9990,2024-05-12,unknown,33,2,1,0,unknown,0,0
9991,2024-07-31,cellular,255,2,1,0,unknown,0,0
9992,2024-07-17,cellular,120,3,1,0,unknown,0,0
9993,2024-04-16,cellular,227,1,1,0,unknown,0,0
9994,2024-04-22,cellular,176,1,1,0,unknown,0,0
9995,2024-08-07,cellular,63,2,1,0,unknown,0,0
9996,2024-11-19,cellular,648,1,1,0,unknown,0,0
9997,2024-05-15,cellular,262,2,1,0,unknown,0,0
9998,2024-11-20,cellular,337,3,1,0,unknown,0,0
9999,2024-08-12,cellular,44,1,100,3,success,0,0
10000,2024-05-20,unknown,284,1,1,0,unknown,0,0
10001,2024-05-27,unknown,73,5,1,0,unknown,0,0
10002,2024-06-15,telephone,263,4,1,0,unknown,0,0
10003,2024-10-16,cellular,622,1,182,1,failure,0,0
10004,2024-11-19,cellular,99,2,1,0,unknown,0,0
10005,2024-04-02,cellular,951,1,132,3,failure,0,0
10006,2024-05-15,cellular,300,1,1,0,unknown,0,0
10007,2024-05-29,unknown,58,1,1,0,unknown,0,0
10008,2024-11-20,cellular,184,1,1,0,unknown,0,0
10009,2024-02-05,cellular,161,1,1,0,unknown,0,0
10010,2024-04-17,cellular,252,2,1,0,unknown,0,0
10011,2024-05-14,cellular,173,6,353,23,failure,0,0
10012,2024-05-07,telephone,149,1,343,4,failure,0,0
10013,2024-11-19,cellular,166,1,1,0,unknown,0,0
10014,2024-08-22,cellular,67,2,1,0,unknown,0,0
10015,2024-08-11,cellular,316,2,1,0,unknown,0,0
10016,2024-07-23,cellular,498,1,1,0,unknown,0,0
10017,2024-08-19,cellular,100,2,1,0,unknown,0,0
10018,2024-05-13,cellular,200,1,1,0,unknown,0,0
10019,2024-01-30,cellular,643,1,1,0,unknown,0,0
10020,2024-08-27,cellular,88,4,1,0,unknown,0,0
10021,2024-02-02,cellular,914,2,1,0,unknown,0,0
10022,2024-05-28,unknown,173,3,1,0,unknown,0,0
10023,2024-05-13,unknown,164,2,1,0,unknown,0,0
10024,2024-11-02,telephone,227,5,164,3,other,0,0
10025,2024-08-11,cellular,77,1,1,0,unknown,0,0
10026,2024-04-02,cellular,82,6,1,0,unknown,0,0
10027,2024-05-23,unknown,445,1,1,0,unknown,0,0
10028,2024-05-29,unknown,544,1,1,0,unknown,0,0
10029,2024-05-29,unknown,242,3,1,0,unknown,0,0
10030,2024-05-13,cellular,38,3,1,0,unknown,0,0
10031,2024-05-26,unknown,120,2,1,0,unknown,0,0
10032,2024-05-14,unknown,110,1,1,0,unknown,0,0
10033,2024-08-11,cellular,99,2,1,0,unknown,0,0
10034,2024-01-29,telephone,393,2,1,0,unknown,0,0
10035,2024-05-28,unknown,79,6,1,0,unknown,0,0
10036,2024-11-20,cellular,112,1,1,0,unknown,0,0
10037,2024-11-16,cellular,104,3,175,2,failure,0,0
10038,2024-06-16,unknown,75,7,1,0,unknown,0,0
10039,2024-05-15,cellular,45,1,1,0,unknown,0,0
10040,2024-04-20,cellular,108,2,1,0,unknown,0,0
10041,2024-07-15,cellular,528,3,1,0,unknown,0,0
10042,2024-04-17,cellular,266,2,1,0,unknown,0,0
10043,2024-08-29,cellular,272,2,1,0,unknown,0,0
10044,2024-05-22,cellular,100,1,1,0,unknown,0,0
10045,2024-05-09,unknown,136,1,1,0,unknown,0,0
10046,2024-05-05,telephone,92,3,1,0,unknown,0,0
10047,2024-08-26,cellular,168,4,1,0,unknown,0,0
10048,2024-08-22,cellular,125,4,1,0,unknown,0,0
10049,2024-05-26,unknown,165,2,1,0,unknown,0,0
10050,2024-05-14,unknown,273,1,1,0,unknown,0,0
10051,2024-07-17,cellular,82,1,1,0,unknown,0,0
10052,2024-02-03,cellular,146,1,263,5,success,0,0
10053,2024-08-26,cellular,178,2,1,0,unknown,0,0
10054,2024-04-20,cellular,168,3,326,1,failure,0,0
10055,2024-05-26,unknown,118,2,1,0,unknown,0,0
10056,2024-05-06,unknown,158,1,1,0,unknown,0,0
10057,2024-05-14,cellular,78,1,365,1,failure,0,0
10058,2024-04-07,telephone,353,4,1,0,unknown,0,0
10059,2024-06-06,unknown,148,4,1,0,unknown,0,0
10060,2024-04-20,telephone,60,1,1,0,unknown,0,0
10061,2024-08-20,cellular,131,1,1,0,unknown,0,0
10062,2024-05-15,cellular,152,1,352,4,failure,0,0
10063,2024-05-15,unknown,397,1,1,0,unknown,0,0
10064,2024-05-28,unknown,88,3,1,0,unknown,0,0
10065,2024-08-22,cellular,283,1,1,0,unknown,0,0
10066,2024-06-05,unknown,387,1,1,0,unknown,0,0
10067,2024-07-30,cellular,351,2,1,0,unknown,0,0
10068,2024-05-12,unknown,111,2,1,0,unknown,0,0
10069,2024-07-17,cellular,740,2,1,0,unknown,0,0
10070,2024-06-17,unknown,30,3,1,0,unknown,0,0
10071,2024-07-31,telephone,733,1,1,0,unknown,0,0
10072,2024-08-13,cellular,111,1,105,1,success,0,0
10073,2024-05-04,cellular,230,6,354,2,success,0,0
10074,2024-02-13,cellular,61,1,193,1,failure,0,0
10075,2024-05-16,unknown,114,2,1,0,unknown,0,0
10076,2024-05-12,unknown,460,1,1,0,unknown,0,0
10077,2024-05-26,unknown,130,1,1,0,unknown,0,0
10078,2024-05-29,unknown,57,3,1,0,unknown,0,0
10079,2024-08-21,cellular,190,1,1,0,unknown,0,0
10080,2024-11-18,telephone,296,2,1,0,unknown,0,0
10081,2024-07-14,cellular,80,3,1,0,unknown,0,0
10082,2024-07-30,cellular,83,2,1,0,unknown,0,0
10083,2024-11-09,telephone,43,1,1,0,unknown,0,0
10084,2024-01-29,cellular,376,2,1,0,unknown,0,0
10085,2024-05-06,unknown,238,1,1,0,unknown,0,0
10086,2024-07-21,cellular,90,1,1,0,unknown,0,0
10087,2024-05-08,cellular,299,3,1,0,unknown,0,0
10088,2024-02-04,cellular,283,1,1,0,unknown,0,0
10089,2024-06-09,unknown,174,9,1,0,unknown,0,0
10090,2024-05-09,unknown,57,2,1,0,unknown,0,0
10091,2024-02-02,cellular,79,2,187,2,failure,0,0
10092,2024-01-28,cellular,70,1,245,1,failure,0,0
10093,2024-05-13,cellular,267,1,1,0,unknown,0,0
10094,2024-08-05,cellular,608,2,1,0,unknown,0,0
10095,2024-06-02,cellular,88,1,95,2,success,0,0
10096,2024-05-16,unknown,370,1,1,0,unknown,0,0
10097,2024-08-21,cellular,91,22,1,0,unknown,0,0
10098,2024-05-06,unknown,100,1,1,0,unknown,0,0
10099,2024-05-29,unknown,417,2,1,0,unknown,0,0
10100,2024-02-02,cellular,157,1,1,0,unknown,0,0
10101,2024-07-17,cellular,222,2,1,0,unknown,0,0
10102,2024-05-13,unknown,520,1,1,0,unknown,0,0
10103,2024-08-19,cellular,58,2,1,0,unknown,0,0
10104,2024-05-08,unknown,185,2,1,0,unknown,0,0
10105,2024-06-19,unknown,149,1,1,0,unknown,0,0
10106,2024-08-26,cellular,276,8,1,0,unknown,0,0
10107,2024-08-08,cellular,84,4,1,0,unknown,0,0
10108,2024-08-11,cellular,103,6,1,0,unknown,0,0
10109,2024-05-08,cellular,174,1,1,0,unknown,0,0
10110,2024-10-15,cellular,76,1,69,2,failure,0,0
10111,2024-06-19,unknown,104,1,1,0,unknown,0,0
10112,2024-05-11,cellular,259,1,370,2,other,0,0
10113,2024-11-21,cellular,216,4,1,0,unknown,0,0
10114,2024-08-06,cellular,92,6,1,0,unknown,0,0
10115,2024-04-13,cellular,238,2,1,0,unknown,0,0
10116,2024-08-13,cellular,183,2,1,0,unknown,0,0
10117,2024-05-06,cellular,445,2,345,2,failure,0,0
10118,2024-07-17,telephone,485,2,1,0,unknown,0,0
10119,2024-05-19,unknown,85,3,1,0,unknown,0,0
10120,2024-07-04,unknown,333,1,1,0,unknown,0,0
10121,2024-01-28,cellular,97,2,1,0,unknown,0,0
10122,2024-12-04,telephone,157,6,95,37,other,0,0
10123,2024-06-05,unknown,560,2,1,0,unknown,0,0
10124,2024-02-09,cellular,10,2,1,0,unknown,0,0
10125,2024-04-20,cellular,430,1,1,0,unknown,0,0
10126,2024-11-11,cellular,135,2,148,1,other,0,0
10127,2024-02-04,cellular,696,2,1,0,unknown,0,0
10128,2024-11-21,cellular,34,2,1,0,unknown,0,0
10129,2024-11-19,cellular,177,1,1,0,unknown,0,0
10130,2024-11-21,cellular,206,2,119,3,other,0,0
10131,2024-05-07,cellular,531,3,1,0,unknown,0,0
10132,2024-07-31,cellular,35,2,1,0,unknown,0,0
10133,2024-07-16,cellular,90,2,1,0,unknown,0,0
10134,2024-05-11,cellular,79,2,1,0,unknown,0,0
10135,2024-06-02,unknown,65,1,1,0,unknown,0,0
10136,2024-01-30,telephone,370,4,1,0,unknown,0,0
10137,2024-08-26,cellular,84,10,1,0,unknown,0,0
10138,2024-04-09,cellular,62,2,332,3,failure,0,0
10139,2024-08-07,cellular,134,2,1,0,unknown,0,0
10140,2024-05-06,unknown,114,2,1,0,unknown,0,0
10141,2024-10-01,cellular,66,1,1,0,unknown,0,0
10142,2024-06-17,unknown,296,1,1,0,unknown,0,0
10143,2024-08-18,cellular,94,4,1,0,unknown,0,0
10144,2024-05-15,unknown,243,1,1,0,unknown,0,0
10145,2024-10-12,cellular,242,1,92,4,success,0,0
10146,2024-02-02,cellular,75,1,264,10,other,0,0
10147,2024-05-04,cellular,77,2,1,0,unknown,0,0
10148,2024-05-15,unknown,374,5,1,0,unknown,0,0
10149,2024-08-19,cellular,99,6,1,0,unknown,0,0
10150,2024-10-01,cellular,168,1,122,2,success,0,0
10151,2024-05-15,unknown,112,2,1,0,unknown,0,0
10152,2024-07-10,cellular,455,1,1,0,unknown,0,0
10153,2024-05-05,unknown,226,3,1,0,unknown,0,0
10154,2024-07-08,cellular,154,3,1,0,unknown,0,0
10155,2024-05-11,cellular,94,1,1,0,unknown,0,0
10156,2024-05-28,unknown,430,1,1,0,unknown,0,0
10157,2024-08-14,cellular,277,4,1,0,unknown,0,0
10158,2024-02-05,cellular,80,7,80,15,failure,0,0
10159,2024-11-17,cellular,359,2,1,0,unknown,0,0
10160,2024-05-26,unknown,126,2,1,0,unknown,0,0
10161,2024-07-31,cellular,59,2,1,0,unknown,0,0
10162,2024-05-23,unknown,293,1,1,0,unknown,0,0
10163,2024-05-26,unknown,109,7,1,0,unknown,0,0
10164,2024-05-26,unknown,285,1,1,0,unknown,0,0
10165,2024-05-07,cellular,275,2,342,4,other,0,0
10166,2024-08-08,cellular,188,4,1,0,unknown,0,0
10167,2024-09-01,cellular,367,1,91,4,failure,0,0
10168,2024-05-28,unknown,78,4,1,0,unknown,0,0
10169,2024-08-22,cellular,227,2,1,0,unknown,0,0
10170,2024-05-07,unknown,180,5,1,0,unknown,0,0
10171,2024-01-28,cellular,97,1,169,3,failure,0,0
10172,2024-02-06,cellular,150,1,1,0,unknown,0,0
10173,2024-08-11,cellular,99,2,1,0,unknown,0,0
10174,2024-01-28,telephone,44,1,1,0,unknown,0,0
10175,2024-07-22,cellular,98,1,1,0,unknown,0,0
10176,2024-05-08,cellular,139,1,345,1,other,0,0
10177,2024-05-08,cellular,26,1,1,0,unknown,0,0
10178,2024-04-20,telephone,5,3,150,6,failure,0,0
10179,2024-07-28,telephone,90,11,1,0,unknown,0,0
10180,2024-08-05,cellular,200,1,717,4,failure,0,0
10181,2024-04-20,cellular,137,1,272,2,failure,0,0
10182,2024-05-29,unknown,150,4,1,0,unknown,0,0
10183,2024-05-26,unknown,197,2,1,0,unknown,0,0
10184,2024-05-07,cellular,560,3,367,1,other,0,0
10185,2024-05-13,unknown,488,1,1,0,unknown,0,0
10186,2024-05-15,cellular,172,2,350,1,failure,0,0
10187,2024-05-09,unknown,388,2,1,0,unknown,0,0
10188,2024-04-20,cellular,204,3,1,0,unknown,0,0
10189,2024-07-16,cellular,771,1,1,0,unknown,0,0
10190,2024-05-29,unknown,118,3,1,0,unknown,0,0
10191,2024-04-14,cellular,163,3,271,2,failure,0,0
10192,2024-05-04,telephone,150,5,1,0,unknown,0,0
10193,2024-05-07,cellular,128,1,1,0,unknown,0,0
10194,2024-05-15,cellular,439,1,175,3,other,0,0
10195,2024-06-06,unknown,78,2,1,0,unknown,0,0
10196,2024-02-03,cellular,206,3,1,0,unknown,0,0
10197,2024-05-11,cellular,289,5,1,0,unknown,0,0
10198,2024-07-16,cellular,46,1,1,0,unknown,0,0
10199,2024-06-20,unknown,11,6,1,0,unknown,0,0
10200,2024-05-12,cellular,313,2,1,0,unknown,0,0
10201,2024-06-20,unknown,264,6,1,0,unknown,0,0
10202,2024-05-29,unknown,225,3,1,0,unknown,0,0
10203,2024-08-25,cellular,340,5,1,0,unknown,0,0
10204,2024-07-03,unknown,97,1,1,0,unknown,0,0
10205,2024-05-06,unknown,341,3,1,0,unknown,0,0
10206,2024-05-15,cellular,781,4,178,3,failure,0,0
10207,2024-04-20,cellular,580,4,1,0,unknown,0,0
10208,2024-07-24,cellular,137,1,1,0,unknown,0,0
10209,2024-05-13,cellular,62,3,1,0,unknown,0,0
10210,2024-05-07,cellular,407,2,1,0,unknown,0,0
10211,2024-06-05,unknown,333,1,1,0,unknown,0,0
10212,2024-08-08,cellular,237,4,1,0,unknown,0,0
10213,2024-05-28,unknown,157,2,1,0,unknown,0,0
10214,2024-02-05,cellular,217,1,1,0,unknown,0,0
10215,2024-11-19,cellular,220,2,1,0,unknown,0,0
10216,2024-07-02,cellular,196,1,1,0,unknown,0,0
10217,2024-05-15,cellular,55,1,368,1,failure,0,0
10218,2024-08-22,cellular,239,2,1,0,unknown,0,0
10219,2024-08-27,cellular,651,2,1,0,unknown,0,0
10220,2024-06-12,unknown,66,1,1,0,unknown,0,0
10221,2024-07-14,cellular,72,4,1,0,unknown,0,0
10222,2024-06-12,unknown,52,6,1,0,unknown,0,0
10223,2024-05-20,unknown,205,2,1,0,unknown,0,0
10224,2024-05-29,unknown,609,1,1,0,unknown,0,0
10225,2024-05-30,unknown,62,3,1,0,unknown,0,0
10226,2024-11-19,cellular,147,1,1,0,unknown,0,0
10227,2024-05-21,unknown,465,11,1,0,unknown,0,0
10228,2024-02-05,telephone,398,4,189,12,success,0,0
10229,2024-11-18,cellular,246,1,162,1,failure,0,0
10230,2024-05-07,unknown,416,2,1,0,unknown,0,0
10231,2024-05-26,cellular,140,1,1,0,unknown,0,0
10232,2024-04-17,cellular,377,1,1,0,unknown,0,0
10233,2024-07-17,cellular,330,3,1,0,unknown,0,0
10234,2024-07-21,cellular,250,1,1,0,unknown,0,0
10235,2024-05-07,cellular,176,1,322,5,other,0,0
10236,2024-05-26,unknown,130,3,1,0,unknown,0,0
10237,2024-04-17,cellular,131,2,1,0,unknown,0,0
10238,2024-11-17,cellular,229,1,1,0,unknown,0,0
10239,2024-06-04,unknown,29,1,1,0,unknown,0,0
10240,2024-04-08,cellular,213,4,1,0,unknown,0,0
10241,2024-05-13,cellular,409,2,1,0,unknown,0,0
10242,2024-05-28,unknown,104,2,1,0,unknown,0,0
10243,2024-07-08,cellular,96,1,1,0,unknown,0,0
10244,2024-11-18,cellular,134,1,1,0,unknown,0,0
10245,2024-11-18,cellular,378,1,1,0,unknown,0,0
10246,2024-11-19,cellular,299,4,107,2,failure,0,0
10247,2024-04-16,cellular,198,1,1,0,unknown,0,0
10248,2024-11-18,cellular,641,1,1,0,unknown,0,0
10249,2024-05-30,unknown,166,2,1,0,unknown,0,0
10250,2024-05-15,unknown,189,1,1,0,unknown,0,0
10251,2024-02-04,cellular,330,1,182,3,success,0,0
10252,2024-11-17,cellular,107,1,117,3,failure,0,0
10253,2024-08-06,cellular,120,2,1,0,unknown,0,0
10254,2024-11-18,cellular,241,2,182,1,failure,0,0
10255,2024-06-02,unknown,221,2,1,0,unknown,0,0
10256,2024-01-28,cellular,152,1,1,0,unknown,0,0
10257,2024-07-15,cellular,59,2,1,0,unknown,0,0
10258,2024-06-18,unknown,164,3,1,0,unknown,0,0
10259,2024-05-15,cellular,163,5,359,1,failure,0,0
10260,2024-07-30,telephone,47,2,1,0,unknown,0,0
10261,2024-05-11,cellular,321,2,1,0,unknown,0,0
10262,2024-06-09,unknown,42,2,1,0,unknown,0,0
10263,2024-01-30,cellular,272,1,270,1,other,0,0
10264,2024-08-21,cellular,294,3,1,0,unknown,0,0
10265,2024-05-13,unknown,386,1,1,0,unknown,0,0
10266,2024-07-09,cellular,51,1,1,0,unknown,0,0
10267,2024-08-19,cellular,78,3,1,0,unknown,0,0
10268,2024-07-31,telephone,10,2,1,0,unknown,0,0
10269,2024-11-20,cellular,219,7,133,1,failure,0,0
10270,2024-08-12,cellular,226,8,1,0,unknown,0,0
10271,2024-05-07,unknown,246,2,1,0,unknown,0,0
10272,2024-11-20,cellular,67,2,1,0,unknown,0,0
10273,2024-02-03,cellular,216,4,271,5,failure,0,0
10274,2024-11-20,cellular,142,2,174,2,failure,0,0
10275,2024-06-02,unknown,122,1,1,0,unknown,0,0
10276,2024-06-15,cellular,95,1,1,0,unknown,0,0
10277,2024-08-20,unknown,45,1,1,0,unknown,0,0
10278,2024-11-21,cellular,429,1,1,0,unknown,0,0
10279,2024-04-02,cellular,473,1,1,0,unknown,0,0
10280,2024-08-22,cellular,34,2,1,0,unknown,0,0
10281,2024-05-14,unknown,339,1,1,0,unknown,0,0
10282,2024-05-06,cellular,33,1,1,0,unknown,0,0
10283,2024-05-08,cellular,262,3,1,0,unknown,0,0
10284,2024-08-28,telephone,91,5,1,0,unknown,0,0
10285,2024-07-21,cellular,260,1,1,0,unknown,0,0
10286,2024-05-19,unknown,131,1,1,0,unknown,0,0
10287,2024-05-21,unknown,173,2,1,0,unknown,0,0
10288,2024-06-04,unknown,38,2,1,0,unknown,0,0
10289,2024-07-18,cellular,146,2,1,0,unknown,0,0
10290,2024-05-25,cellular,112,1,1,0,unknown,0,0
10291,2024-04-17,cellular,177,3,1,0,unknown,0,0
10292,2024-02-02,cellular,247,2,269,3,failure,0,0
10293,2024-07-07,cellular,88,3,1,0,unknown,0,0
10294,2024-07-31,cellular,543,31,1,0,unknown,0,0
10295,2024-07-28,cellular,76,2,1,0,unknown,0,0
10296,2024-11-21,cellular,221,7,1,0,unknown,0,0
10297,2024-05-14,unknown,566,2,1,0,unknown,0,0
10298,2024-05-19,unknown,67,1,1,0,unknown,0,0
10299,2024-07-10,cellular,259,1,1,0,unknown,0,0
10300,2024-08-26,cellular,94,14,1,0,unknown,0,0
10301,2024-02-04,cellular,258,6,1,0,unknown,0,0
10302,2024-08-22,cellular,398,5,1,0,unknown,0,0
10303,2024-05-08,unknown,10,2,1,0,unknown,0,0
10304,2024-04-15,cellular,107,1,148,4,failure,0,0
10305,2024-09-30,cellular,585,1,1,0,unknown,0,0
10306,2024-05-07,cellular,28,2,289,5,failure,0,0
10307,2024-08-14,cellular,47,2,1,0,unknown,0,0
10308,2024-01-29,cellular,124,1,1,0,unknown,0,0
10309,2024-05-06,cellular,169,2,1,0,unknown,0,0
10310,2024-11-19,cellular,258,2,1,0,unknown,0,0
10311,2024-05-30,unknown,435,2,1,0,unknown,0,0
10312,2024-07-30,cellular,105,4,1,0,unknown,0,0
10313,2024-08-31,cellular,72,2,98,1,failure,0,0
10314,2024-05-28,unknown,152,1,1,0,unknown,0,0
10315,2024-08-21,cellular,676,8,1,0,unknown,0,0
10316,2024-06-04,unknown,173,14,1,0,unknown,0,0
10317,2024-06-17,unknown,33,2,1,0,unknown,0,0
10318,2024-07-24,cellular,869,1,1,0,unknown,0,0
10319,2024-07-09,cellular,219,1,1,0,unknown,0,0
10320,2024-05-20,unknown,171,1,1,0,unknown,0,0
10321,2024-04-20,cellular,10,6,1,0,unknown,0,0
10322,2024-11-18,cellular,85,2,1,0,unknown,0,0
