customer_id,contact_date,credit_on_default,annual_balance,housing_loan,personal_loan
9561,2024-05-23,no,4707,yes,no
9562,2024-11-20,no,925,no,no
9563,2024-11-19,no,0,yes,no
9564,2024-05-07,no,867,yes,no
9565,2024-08-22,no,-201,yes,no
9566,2024-05-28,no,120,yes,no
9567,2024-05-05,no,61,no,yes
9568,2024-05-28,no,0,yes,no
9569,2024-07-21,no,687,yes,yes
9570,2024-08-20,no,38,no,no
9571,2024-10-15,no,2806,no,no
9572,2024-05-06,no,-27,yes,no
9573,2024-08-14,no,2498,no,no
9574,2024-08-13,no,390,no,no
9575,2024-04-20,no,-423,yes,yes
9576,2024-05-14,no,1587,yes,yes
9577,2024-05-05,no,288,yes,no
9578,2024-01-29,no,822,yes,yes
9579,2024-05-27,no,-222,yes,no
9580,2024-05-16,no,197,yes,no
9581,2024-05-12,no,159,yes,no
9582,2024-06-05,no,681,yes,no
9583,2024-07-24,yes,0,no,yes
9584,2024-05-08,no,495,yes,no
9585,2024-02-04,no,414,no,no
9586,2024-07-17,no,151,yes,no
9587,2024-05-05,no,2572,yes,no
9588,2024-05-06,no,320,yes,no
9589,2024-11-19,no,304,yes,no
9590,2024-08-14,no,1299,no,no
9591,2024-05-07,no,740,yes,no
9592,2024-07-07,no,537,no,yes
9593,2024-05-20,no,1581,yes,yes
9594,2024-06-06,no,708,yes,no
9595,2024-06-09,no,178,yes,yes
9596,2024-05-07,no,671,yes,no
9597,2024-05-08,no,3,yes,no
9598,2024-07-24,no,981,yes,no
9599,2024-02-04,no,1042,yes,no
9600,2024-02-26,no,1021,no,no
9601,2024-08-05,no,1035,yes,yes
9602,2024-11-21,no,1114,yes,no
9603,2024-08-10,no,98,no,no
9604,2024-01-28,no,24,yes,no
9605,2024-01-28,no,486,no,no
9606,2024-05-11,no,727,yes,no
9607,2024-07-09,no,-205,yes,yes
9608,2024-02-04,no,895,yes,no
9609,2024-11-21,no,319,no,no
9610,2024-05-08,no,206,yes,no
9611,2024-05-06,no,-414,yes,no
9612,2024-05-29,yes,-1489,yes,yes
9613,2024-08-07,no,0,no,no
9614,2024-01-29,no,249,yes,no
9615,2024-10-08,no,927,no,no
9616,2024-11-18,no,515,yes,no
9617,2024-04-20,no,1060,yes,no
9618,2024-07-27,no,308,no,no
9619,2024-07-17,no,808,yes,yes
9620,2024-05-15,no,431,yes,no
9621,2024-05-19,no,396,yes,no
9622,2024-05-15,no,-89,yes,no
9623,2024-07-09,no,-253,yes,no
9624,2024-05-20,no,0,yes,no
9625,2024-08-14,no,60,no,no
9626,2024-05-11,no,695,yes,no
9627,2024-05-05,no,1141,yes,no
9628,2024-05-26,no,791,yes,no
9629,2024-10-19,no,1381,no,no
9630,2024-07-23,no,0,yes,no
9631,2024-05-30,no,-28,yes,yes
9632,2024-11-20,no,412,no,no
9633,2024-08-29,no,310,no,no
9634,2024-04-30,no,1319,no,no
9635,2024-07-28,no,0,yes,yes
9636,2024-05-28,no,-314,yes,no
9637,2024-06-30,no,511,yes,no
9638,2024-05-26,no,-152,yes,yes
9639,2024-07-02,no,907,no,yes
9640,2024-05-14,no,22,yes,no
9641,2024-07-31,no,0,no,yes
9642,2024-05-11,no,8044,yes,no
9643,2024-05-07,no,1854,yes,no
9644,2024-05-12,no,1794,yes,no
9645,2024-05-29,no,2,no,no
9646,2024-11-09,no,2321,no,no
9647,2024-07-22,no,144,no,no
9648,2024-05-26,no,1,yes,yes
9649,2024-08-11,no,762,no,no
9650,2024-11-18,no,16,yes,yes
9651,2024-02-02,no,20,no,no
9652,2024-05-26,no,2070,yes,yes
9653,2024-07-14,no,308,yes,no
9654,2024-05-07,no,1617,yes,no
9655,2024-07-28,no,39,yes,no
9656,2024-05-08,no,332,yes,no
9657,2024-08-28,no,713,no,no
9658,2024-05-30,no,2885,yes,no
9659,2024-04-06,no,968,yes,no
9660,2024-06-06,no,4150,no,no
9661,2024-08-11,no,687,no,no
9662,2024-08-28,no,333,no,no
9663,2024-08-08,no,1821,no,no
9664,2024-05-26,no,-436,yes,no
9665,2024-11-19,no,6929,no,no
9666,2024-08-22,no,126,no,no
9667,2024-11-18,no,2019,yes,yes
9668,2024-06-20,no,878,no,no
9669,2024-03-22,no,6791,no,no
9670,2024-05-23,no,0,yes,no
9671,2024-02-04,no,110,yes,no
9672,2024-07-02,no,28,no,yes
9673,2024-01-30,no,443,no,no
9674,2024-02-06,no,236,no,no
9675,2024-07-16,no,2707,yes,no
9676,2024-05-07,no,1753,yes,no
9677,2024-05-28,no,1182,yes,no
9678,2024-11-18,no,427,yes,no
9679,2024-07-09,no,788,no,no
9680,2024-07-07,no,0,no,no
9681,2024-05-23,yes,-509,yes,no
9682,2024-06-19,no,-110,no,yes
9683,2024-07-29,no,244,yes,no
9684,2024-07-29,no,933,no,yes
9685,2024-08-12,no,940,no,no
9686,2024-11-17,no,1631,yes,no
9687,2024-06-03,yes,-505,yes,no
9688,2024-03-31,no,7336,no,no
9689,2024-05-12,no,-40,yes,no
9690,2024-08-28,yes,25,no,no
9691,2024-05-20,no,0,no,no
9692,2024-11-17,no,5,yes,no
9693,2024-06-04,no,-92,yes,no
9694,2024-02-03,no,497,yes,no
9695,2024-07-14,no,2356,no,yes
9696,2024-05-12,no,3,yes,no
9697,2024-05-12,no,128,yes,no
9698,2024-05-05,no,390,yes,yes
9699,2024-09-10,no,300,no,no
9700,2024-06-20,no,827,no,yes
9701,2024-08-27,no,25,no,no
9702,2024-05-13,no,340,yes,no
9703,2024-11-20,no,867,yes,no
9704,2024-01-29,no,140,yes,no
9705,2024-08-20,no,3,no,no
9706,2024-06-02,no,4920,no,no
9707,2024-06-06,no,3237,no,no
9708,2024-11-21,no,0,yes,yes
9709,2024-04-17,no,1096,yes,no
9710,2024-07-30,no,869,no,no
9711,2024-05-29,no,1900,yes,no
9712,2024-05-14,no,413,yes,no
9713,2024-05-13,yes,-588,no,no
9714,2024-08-21,yes,0,no,no
9715,2024-05-21,no,2490,yes,no
9716,2024-05-14,no,20928,no,no
9717,2024-05-05,no,560,yes,no
9718,2024-05-11,no,0,yes,no
9719,2024-07-21,no,826,yes,no
9720,2024-04-17,no,115,yes,yes
9721,2024-07-15,no,107,no,no
9722,2024-02-03,no,320,yes,yes
9723,2024-06-03,yes,-399,yes,yes
9724,2024-05-05,no,703,no,no
9725,2024-02-04,no,328,yes,yes
9726,2024-08-12,no,148,no,no
9727,2024-04-20,no,2298,yes,yes
9728,2024-07-18,no,64,yes,no
9729,2024-06-04,no,4013,yes,no
9730,2024-05-09,no,0,no,no
9731,2024-02-02,no,633,yes,yes
9732,2024-05-11,no,-1137,yes,yes
9733,2024-05-27,no,902,yes,no
9734,2024-05-08,no,2850,no,no
9735,2024-05-05,no,313,yes,no
9736,2024-05-14,no,923,yes,no
9737,2024-05-16,no,8,yes,no
9738,2024-08-04,no,945,yes,no
9739,2024-06-03,no,2261,yes,no
9740,2024-05-14,no,18,yes,no
9741,2024-05-13,no,5828,yes,no
9742,2024-06-11,no,6307,yes,no
9743,2024-05-29,no,537,no,no
9744,2024-07-10,no,393,yes,yes
9745,2024-06-04,no,215,yes,no
9746,2024-05-16,no,132,yes,no
9747,2024-08-29,no,35,no,no
9748,2024-07-21,no,125,no,no
9749,2024-05-07,no,129,yes,no
9750,2024-08-06,no,0,no,no
9751,2024-07-23,no,315,no,no
9752,2024-05-14,no,2567,yes,no
9753,2024-11-19,no,883,yes,no
9754,2024-05-30,no,1120,yes,no
9755,2024-05-28,no,0,yes,no
9756,2024-05-13,no,1117,yes,no
9757,2024-06-18,no,773,yes,yes
9758,2024-05-23,no,390,yes,no
9759,2024-05-14,no,1358,yes,no
9760,2024-07-22,no,216,no,no
9761,2024-05-20,no,317,yes,no
9762,2024-05-18,no,2369,yes,no
9763,2024-05-26,no,125,yes,no
9764,2024-07-10,no,6,no,no
9765,2024-04-20,no,15841,yes,no
9766,2024-05-12,no,51,yes,no
9767,2024-05-27,no,0,yes,yes
9768,2024-01-29,no,-79,yes,yes
9769,2024-06-26,no,1881,no,yes
9770,2024-05-19,no,456,yes,yes
9771,2024-06-09,no,1873,no,no
9772,2024-07-31,no,0,yes,no
9773,2024-05-07,no,445,yes,no
9774,2024-02-04,no,2123,no,no
9775,2024-02-05,no,767,yes,no
9776,2024-08-08,no,229,no,no
9777,2024-06-06,no,3783,yes,no
9778,2024-05-07,no,140,yes,yes
9779,2024-05-11,no,6,yes,no
9780,2024-02-13,no,859,no,no
9781,2024-08-29,no,261,no,no
9782,2024-05-08,no,50,yes,no
9783,2024-02-09,no,-462,yes,no
9784,2024-08-05,no,0,no,no
9785,2024-06-27,no,283,yes,yes
9786,2024-08-21,no,91,no,no
9787,2024-11-18,no,0,no,no
9788,2024-05-28,no,442,no,no
9789,2024-07-30,no,0,no,no
9790,2024-09-07,no,1182,yes,no
9791,2024-05-19,no,316,yes,no
9792,2024-08-14,no,316,no,no
9793,2024-05-26,no,402,no,no
9794,2024-07-08,no,8725,no,no
9795,2024-05-21,no,102,yes,no
9796,2024-06-06,no,0,no,no
9797,2024-11-20,no,615,no,yes
9798,2024-05-05,no,0,yes,no
9799,2024-04-20,no,3060,yes,no
9800,2024-02-06,no,990,yes,no
9801,2024-06-02,no,1937,yes,no
9802,2024-07-14,no,428,no,no
9803,2024-05-09,no,655,yes,no
9804,2024-11-19,no,16,no,no
9805,2024-05-15,no,2044,yes,no
9806,2024-08-21,no,20,no,no
9807,2024-06-20,no,29,no,no
9808,2024-11-17,no,-155,yes,no
9809,2024-08-11,no,340,no,no
9810,2024-06-18,no,1776,no,no
9811,2024-02-26,no,23,no,no
9812,2024-02-03,no,863,yes,no
9813,2024-07-15,no,7051,no,yes
9814,2024-07-31,no,1049,no,no
9815,2024-02-11,no,174,yes,yes
9816,2024-07-10,no,137,no,yes
9817,2024-08-06,no,783,no,yes
9818,2024-05-18,no,116,yes,no
9819,2024-04-17,no,2118,yes,no
9820,2024-05-18,no,10269,yes,no
9821,2024-05-18,no,141,yes,no
9822,2024-07-09,no,13,no,yes
9823,2024-07-07,no,0,no,no
9824,2024-11-18,no,1996,yes,no
9825,2024-05-18,no,1129,yes,no
9826,2024-06-06,no,561,no,no
9827,2024-08-11,no,539,no,no
9828,2024-04-20,no,-349,yes,no
9829,2024-05-22,no,6971,no,no
9830,2024-06-11,no,497,no,no
9831,2024-05-30,no,362,yes,no
9832,2024-05-15,no,4497,yes,no
9833,2024-06-17,no,2496,no,no
9834,2024-10-08,no,2850,no,no
9835,2024-06-05,no,0,no,no
9836,2024-02-03,no,1199,no,no
9837,2024-02-05,no,66,no,yes
9838,2024-08-14,no,3756,no,no
9839,2024-06-06,no,1170,no,no
9840,2024-08-08,no,944,no,no
9841,2024-06-03,no,50,yes,no
9842,2024-06-17,no,171,no,no
9843,2024-05-05,no,122,yes,no
9844,2024-06-02,no,1780,yes,no
9845,2024-08-28,no,136,no,no
9846,2024-08-08,no,179,no,no
9847,2024-12-13,no,232,no,no
9848,2024-05-04,no,82,no,no
9849,2024-05-29,no,630,yes,no
9850,2024-05-30,yes,1202,no,no
9851,2024-04-14,no,867,yes,no
9852,2024-07-29,no,6200,no,no
9853,2024-05-18,no,-422,yes,no
9854,2024-06-19,no,426,yes,no
9855,2024-05-15,no,107,no,no
9856,2024-05-12,yes,-96,yes,yes
9857,2024-08-26,no,581,yes,no
9858,2024-05-06,no,402,yes,no
9859,2024-05-12,no,555,yes,no
9860,2024-02-05,no,67,no,no
9861,2024-04-20,no,72,yes,no
9862,2024-05-30,no,1942,yes,no
9863,2024-08-22,no,373,no,no
9864,2024-05-18,no,84,yes,no
9865,2024-08-22,no,394,no,no
9866,2024-11-20,no,925,no,no
9867,2024-05-11,no,0,yes,no
9868,2024-04-30,no,6690,no,no
9869,2024-05-30,no,4178,yes,no
9870,2024-04-28,no,20723,yes,no
9871,2024-02-04,no,887,no,no
9872,2024-04-20,no,598,yes,no
9873,2024-11-21,no,1,yes,no
9874,2024-11-20,no,4314,yes,no
9875,2024-06-20,no,2155,no,no
9876,2024-12-07,no,760,no,no
9877,2024-05-08,no,1248,yes,yes
9878,2024-11-20,no,5122,yes,no
9879,2024-07-23,no,191,no,no
9880,2024-05-09,no,230,no,no
9881,2024-03-11,no,7010,no,no
9882,2024-06-08,no,1970,yes,no
9883,2024-05-27,no,3935,yes,yes
9884,2024-08-11,no,437,yes,no
9885,2024-08-18,no,2323,yes,yes
9886,2024-01-29,no,2213,no,no
9887,2024-07-01,no,84,no,yes
9888,2024-06-03,no,4545,no,no
9889,2024-06-01,no,200,no,no
9890,2024-05-05,no,206,yes,no
9891,2024-11-21,no,2937,no,no
9892,2024-02-03,no,221,no,no
9893,2024-11-21,no,1521,yes,yes
9894,2024-05-14,no,102,yes,yes
9895,2024-06-03,no,519,yes,no
9896,2024-06-05,no,660,no,no
9897,2024-05-29,no,500,yes,no
9898,2024-02-05,no,1661,yes,no
9899,2024-05-29,no,961,yes,no
9900,2024-05-05,no,-273,yes,no
9901,2024-06-06,no,7067,no,no
9902,2024-05-15,no,285,yes,no
9903,2024-07-07,no,221,no,yes
9904,2024-05-20,no,479,no,no
9905,2024-05-26,no,1595,yes,no
9906,2024-05-06,no,65,yes,no
9907,2024-07-24,no,640,no,no
9908,2024-09-07,no,490,no,no
9909,2024-08-11,no,1440,no,no
9910,2024-05-06,no,918,yes,no
9911,2024-01-29,no,6507,yes,yes
9912,2024-06-27,no,4,yes,no
9913,2024-11-21,no,2289,yes,yes
9914,2024-06-03,no,131,no,no
9915,2024-02-25,no,1852,no,no
9916,2024-07-29,no,-749,yes,yes
9917,2024-02-02,no,719,yes,no
9918,2024-04-02,no,4613,no,no
9919,2024-11-19,no,664,no,no
9920,2024-01-28,no,291,no,no
9921,2024-02-02,no,24,yes,no
9922,2024-01-28,no,823,yes,no
9923,2024-07-28,no,1235,yes,no
9924,2024-05-15,no,1195,yes,no
9925,2024-08-24,no,21,no,no
9926,2024-08-06,no,363,yes,no
9927,2024-06-19,no,0,no,no
9928,2024-07-24,no,0,yes,no
9929,2024-05-23,no,136,yes,no
9930,2024-04-17,no,846,yes,no
9931,2024-02-01,no,0,no,no
9932,2024-07-11,no,505,no,no
9933,2024-04-17,no,3986,yes,no
9934,2024-05-25,no,11862,no,no
9935,2024-07-01,yes,145,no,yes
9936,2024-05-06,no,2037,no,no
9937,2024-02-02,no,441,yes,no
9938,2024-05-08,no,105,yes,no
9939,2024-05-12,no,465,yes,no
9940,2024-02-05,no,320,yes,yes
9941,2024-05-30,no,-762,yes,yes
9942,2024-01-29,no,316,yes,no
9943,2024-01-28,no,903,no,no
9944,2024-05-09,no,123,yes,no
9945,2024-06-19,no,273,yes,no
9946,2024-05-30,no,1345,yes,no
9947,2024-07-23,no,1027,no,no
9948,2024-05-07,no,1855,yes,no
9949,2024-06-20,no,1315,no,no
9950,2024-07-15,no,59,yes,no
9951,2024-07-30,no,2682,no,no
9952,2024-07-09,no,2682,yes,no
9953,2024-04-03,no,3164,yes,no
9954,2024-11-19,no,342,no,yes
9955,2024-07-31,no,1742,yes,no
9956,2024-05-29,no,-106,yes,no
9957,2024-01-28,no,67,no,no
9958,2024-02-05,no,430,no,no
9959,2024-05-15,no,-234,yes,yes
9960,2024-05-13,no,0,yes,no
9961,2024-05-08,no,-206,yes,no
9962,2024-07-04,no,656,no,yes
9963,2024-06-09,no,603,no,yes
9964,2024-05-15,no,1102,yes,no
9965,2024-01-28,no,117,no,no
9966,2024-05-14,no,-13,yes,no
9967,2024-05-05,no,1993,yes,no
9968,2024-11-21,no,5920,yes,no
9969,2024-05-21,no,881,yes,no
9970,2024-07-17,no,0,yes,no
9971,2024-01-30,no,953,no,no
9972,2024-02-03,no,781,yes,no
9973,2024-04-20,no,1530,yes,no
9974,2024-05-18,no,2667,yes,no
9975,2024-06-19,no,5310,no,no
9976,2024-05-28,no,1468,yes,no
9977,2024-07-09,no,0,yes,no
9978,2024-02-27,no,144,no,no
9979,2024-06-20,no,247,no,yes
9980,2024-05-26,no,258,yes,no
9981,2024-11-18,no,595,yes,no
9982,2024-05-16,yes,259,no,no
9983,2024-04-09,no,2408,no,no
9984,2024-08-05,no,1356,yes,no
9985,2024-05-28,no,292,yes,no
9986,2024-04-14,no,2384,yes,no
9987,2024-02-03,no,307,yes,no
9988,2024-07-29,no,292,yes,yes
9989,2024-06-03,no,3131,yes,no
9990,2024-05-12,no,0,no,no
9991,2024-07-31,no,2258,yes,no
9992,2024-07-17,no,1348,no,yes
9993,2024-04-16,no,741,yes,no
9994,2024-04-22,no,0,no,no
9995,2024-08-07,no,741,no,no
9996,2024-11-19,no,521,yes,no
9997,2024-05-15,no,5315,yes,yes
9998,2024-11-20,no,1660,no,no
9999,2024-08-12,no,163,yes,no
10000,2024-05-20,no,1163,yes,no
10001,2024-05-27,no,122,no,no
10002,2024-06-15,no,1,no,no
10003,2024-10-16,no,493,no,no
10004,2024-11-19,no,0,no,no
10005,2024-04-02,no,715,yes,no
10006,2024-05-15,no,558,yes,no
10007,2024-05-29,no,16992,yes,no
10008,2024-11-20,no,179,yes,no
10009,2024-02-05,no,198,no,no
10010,2024-04-17,no,152,yes,no
10011,2024-05-14,no,2805,yes,no
10012,2024-05-07,no,6332,yes,no
10013,2024-11-19,no,2420,yes,no
10014,2024-08-22,no,580,no,no
10015,2024-08-11,no,259,no,no
10016,2024-07-23,no,-451,yes,yes
10017,2024-08-19,no,261,no,no
10018,2024-05-13,no,323,yes,yes
10019,2024-01-30,no,0,no,no
10020,2024-08-27,no,235,no,no
10021,2024-02-02,no,526,yes,no
10022,2024-05-28,no,4366,yes,no
10023,2024-05-13,no,0,yes,yes
10024,2024-11-02,no,833,yes,no
10025,2024-08-11,yes,-13,no,no
10026,2024-04-02,no,405,no,no
10027,2024-05-23,no,3517,yes,no
10028,2024-05-29,no,699,yes,no
10029,2024-05-29,no,943,yes,no
10030,2024-05-13,no,794,yes,no
10031,2024-05-26,no,503,yes,no
10032,2024-05-14,no,-700,yes,no
10033,2024-08-11,no,644,no,no
10034,2024-01-29,no,335,no,no
10035,2024-05-28,no,719,yes,no
10036,2024-11-20,no,-195,no,yes
10037,2024-11-16,no,972,no,no
10038,2024-06-16,no,5050,no,yes
10039,2024-05-15,no,232,no,yes
10040,2024-04-20,no,2406,yes,yes
10041,2024-07-15,no,324,yes,no
10042,2024-04-17,no,168,yes,no
10043,2024-08-29,no,374,no,no
10044,2024-05-22,no,658,no,no
10045,2024-05-09,no,-1,yes,no
10046,2024-05-05,no,280,no,no
10047,2024-08-26,no,0,no,no
10048,2024-08-22,no,0,no,no
10049,2024-05-26,no,2064,yes,no
10050,2024-05-14,no,128,yes,no
10051,2024-07-17,no,0,yes,no
10052,2024-02-03,no,863,yes,no
10053,2024-08-26,no,50,no,no
10054,2024-04-20,no,187,yes,no
10055,2024-05-26,yes,-614,yes,no
10056,2024-05-06,no,841,yes,no
10057,2024-05-14,no,206,yes,no
10058,2024-04-07,no,984,yes,no
10059,2024-06-06,no,201,no,yes
10060,2024-04-20,no,585,yes,no
10061,2024-08-20,no,8514,no,no
10062,2024-05-15,no,728,yes,yes
10063,2024-05-15,no,80,yes,no
10064,2024-05-28,no,1246,no,no
10065,2024-08-22,no,818,no,no
10066,2024-06-05,no,1815,no,no
10067,2024-07-30,no,0,no,no
10068,2024-05-12,no,210,no,yes
10069,2024-07-17,no,71,yes,no
10070,2024-06-17,no,1869,no,no
10071,2024-07-31,no,1040,no,no
10072,2024-08-13,no,920,no,no
10073,2024-05-04,no,668,yes,no
10074,2024-02-13,no,36,no,no
10075,2024-05-16,yes,-972,yes,yes
10076,2024-05-12,no,382,yes,no
10077,2024-05-26,no,-170,yes,yes
10078,2024-05-29,no,5172,yes,no
10079,2024-08-21,no,1,no,no
10080,2024-11-18,no,922,yes,no
10081,2024-07-14,no,3016,yes,no
10082,2024-07-30,no,0,yes,no
10083,2024-11-09,no,1101,yes,no
10084,2024-01-29,no,3578,no,no
10085,2024-05-06,no,0,yes,yes
10086,2024-07-21,no,0,yes,no
10087,2024-05-08,no,-190,yes,yes
10088,2024-02-04,no,185,no,no
10089,2024-06-09,no,156,yes,no
10090,2024-05-09,no,503,yes,yes
10091,2024-02-02,no,485,no,no
10092,2024-01-28,no,392,yes,no
10093,2024-05-13,no,625,no,no
10094,2024-08-05,no,468,no,no
10095,2024-06-02,no,280,yes,no
10096,2024-05-16,no,181,yes,no
10097,2024-08-21,no,1401,no,no
10098,2024-05-06,no,1349,yes,no
10099,2024-05-29,no,5737,yes,no
10100,2024-02-02,no,1187,yes,yes
10101,2024-07-17,no,5231,no,yes
10102,2024-05-13,no,3185,yes,no
10103,2024-08-19,no,3228,no,no
10104,2024-05-08,no,80,yes,no
10105,2024-06-19,no,2800,no,no
10106,2024-08-26,no,10,no,no
10107,2024-08-08,no,331,no,no
10108,2024-08-11,no,223,no,yes
10109,2024-05-08,no,0,no,no
10110,2024-10-15,no,35,yes,no
10111,2024-06-19,no,299,yes,no
10112,2024-05-11,no,240,yes,no
10113,2024-11-21,no,3534,no,no
10114,2024-08-06,no,223,no,no
10115,2024-04-13,no,-194,yes,no
10116,2024-08-13,no,1545,no,yes
10117,2024-05-06,no,440,yes,no
10118,2024-07-17,no,2538,no,yes
10119,2024-05-19,no,337,yes,no
10120,2024-07-04,no,-492,no,yes
10121,2024-01-28,no,53,no,no
10122,2024-12-04,no,91,no,no
10123,2024-06-05,no,316,no,no
10124,2024-02-09,no,3196,no,no
10125,2024-04-20,no,2697,yes,no
10126,2024-11-11,no,3,no,no
10127,2024-02-04,no,244,no,no
10128,2024-11-21,no,410,no,no
10129,2024-11-19,no,159,no,no
10130,2024-11-21,no,6432,yes,no
10131,2024-05-07,no,-701,yes,yes
10132,2024-07-31,no,24,no,no
10133,2024-07-16,no,296,no,no
10134,2024-05-11,no,1,yes,no
10135,2024-06-02,no,1965,yes,no
10136,2024-01-30,no,501,no,yes
10137,2024-08-26,no,3558,no,no
10138,2024-04-09,no,177,yes,no
10139,2024-08-07,no,204,no,no
10140,2024-05-06,no,46,yes,no
10141,2024-10-01,no,2047,yes,no
10142,2024-06-17,no,810,yes,no
10143,2024-08-18,no,1914,no,no
10144,2024-05-15,no,56831,no,no
10145,2024-10-12,no,386,no,no
10146,2024-02-02,no,469,yes,no
10147,2024-05-04,no,69,no,yes
10148,2024-05-15,no,-124,yes,no
10149,2024-08-19,no,600,no,no
10150,2024-10-01,no,3842,no,no
10151,2024-05-15,no,-720,yes,yes
10152,2024-07-10,no,1127,yes,no
10153,2024-05-05,no,423,yes,no
10154,2024-07-08,no,-59,no,yes
10155,2024-05-11,no,0,yes,yes
10156,2024-05-28,no,1489,yes,no
10157,2024-08-14,no,0,no,no
10158,2024-02-05,no,1451,yes,no
10159,2024-11-17,no,452,yes,no
10160,2024-05-26,no,283,yes,no
10161,2024-07-31,no,16,no,no
10162,2024-05-23,no,973,yes,yes
10163,2024-05-26,no,1257,yes,no
10164,2024-05-26,no,-1701,yes,no
10165,2024-05-07,no,567,yes,no
10166,2024-08-08,no,-1,no,no
10167,2024-09-01,no,3310,no,no
10168,2024-05-28,no,115,yes,no
10169,2024-08-22,no,321,no,no
10170,2024-05-07,no,71,no,no
10171,2024-01-28,no,759,no,no
10172,2024-02-06,no,23,yes,yes
10173,2024-08-11,no,3297,no,no
10174,2024-01-28,no,578,no,no
10175,2024-07-22,no,4279,yes,no
10176,2024-05-08,no,234,yes,no
10177,2024-05-08,no,1137,yes,no
10178,2024-04-20,no,8669,yes,no
10179,2024-07-28,no,488,yes,no
10180,2024-08-05,no,1077,no,no
10181,2024-04-20,no,4790,yes,no
10182,2024-05-29,no,256,yes,no
10183,2024-05-26,no,974,yes,no
10184,2024-05-07,no,231,yes,no
10185,2024-05-13,no,196,yes,no
10186,2024-05-15,no,2002,yes,no
10187,2024-05-09,no,218,yes,no
10188,2024-04-20,no,1011,yes,no
10189,2024-07-16,no,2761,no,no
10190,2024-05-29,no,92,yes,yes
10191,2024-04-14,no,10005,yes,no
10192,2024-05-04,no,1168,no,no
10193,2024-05-07,no,168,yes,no
10194,2024-05-15,no,1710,yes,no
10195,2024-06-06,no,207,no,no
10196,2024-02-03,no,18,no,no
10197,2024-05-11,no,306,yes,no
10198,2024-07-16,no,8,yes,yes
10199,2024-06-20,no,-250,yes,no
10200,2024-05-12,no,449,yes,yes
10201,2024-06-20,no,1654,no,no
10202,2024-05-29,no,714,yes,no
10203,2024-08-25,no,1498,no,no
10204,2024-07-03,no,695,no,no
10205,2024-05-06,no,-15,yes,no
10206,2024-05-15,no,14,yes,yes
10207,2024-04-20,no,-287,yes,no
10208,2024-07-24,no,0,yes,no
10209,2024-05-13,no,-978,yes,no
10210,2024-05-07,no,0,yes,no
10211,2024-06-05,no,20,no,no
10212,2024-08-08,no,700,no,no
10213,2024-05-28,no,-58,yes,yes
10214,2024-02-05,no,841,no,no
10215,2024-11-19,no,951,yes,no
10216,2024-07-02,no,-63,no,yes
10217,2024-05-15,no,641,yes,no
10218,2024-08-22,no,195,yes,no
10219,2024-08-27,no,11,no,no
10220,2024-06-12,no,120,no,no
10221,2024-07-14,no,450,no,yes
10222,2024-06-12,no,8379,no,no
10223,2024-05-20,no,206,yes,no
10224,2024-05-29,no,1544,yes,no
10225,2024-05-30,no,2990,yes,no
10226,2024-11-19,no,866,yes,no
10227,2024-05-21,no,1744,yes,no
10228,2024-02-05,no,-382,no,no
10229,2024-11-18,no,214,yes,yes
10230,2024-05-07,no,147,no,no
10231,2024-05-26,no,81,no,no
10232,2024-04-17,no,202,yes,no
10233,2024-07-17,no,1314,yes,no
10234,2024-07-21,no,-60,yes,no
10235,2024-05-07,no,0,yes,no
10236,2024-05-26,no,-331,yes,yes
10237,2024-04-17,no,1504,yes,no
10238,2024-11-17,no,2363,yes,no
10239,2024-06-04,no,773,yes,yes
10240,2024-04-08,no,941,yes,no
10241,2024-05-13,no,2116,yes,no
10242,2024-05-28,no,-971,yes,yes
10243,2024-07-08,no,5,yes,no
10244,2024-11-18,no,454,no,yes
10245,2024-11-18,no,53,yes,no
10246,2024-11-19,no,2578,no,no
10247,2024-04-16,no,854,no,no
10248,2024-11-18,no,16397,no,no
10249,2024-05-30,no,687,yes,no
10250,2024-05-15,no,1894,yes,no
10251,2024-02-04,no,0,yes,yes
10252,2024-11-17,no,1150,no,yes
10253,2024-08-06,no,136,no,no
10254,2024-11-18,no,7313,yes,no
10255,2024-06-02,no,-239,yes,no
10256,2024-01-28,no,182,no,no
10257,2024-07-15,no,1590,yes,no
10258,2024-06-18,no,-565,yes,no
10259,2024-05-15,no,930,yes,no
10260,2024-07-30,no,1091,no,no
10261,2024-05-11,no,640,yes,no
10262,2024-06-09,no,767,no,no
10263,2024-01-30,no,480,yes,no
10264,2024-08-21,no,1363,no,no
10265,2024-05-13,no,446,yes,no
10266,2024-07-09,no,167,no,yes
10267,2024-08-19,no,0,no,no
10268,2024-07-31,no,4196,no,no
10269,2024-11-20,no,725,yes,no
10270,2024-08-12,no,1716,yes,no
10271,2024-05-07,no,-45,no,no
10272,2024-11-20,no,410,yes,no
10273,2024-02-03,no,-97,yes,no
10274,2024-11-20,no,12159,yes,no
10275,2024-06-02,no,395,yes,no
10276,2024-06-15,no,969,no,no
10277,2024-08-20,no,86,no,no
10278,2024-11-21,no,395,no,no
10279,2024-04-02,no,0,yes,no
10280,2024-08-22,no,0,no,no
10281,2024-05-14,no,829,yes,yes
10282,2024-05-06,no,-15,yes,no
10283,2024-05-08,no,135,yes,no
10284,2024-08-28,no,1585,no,no
10285,2024-07-21,no,-910,yes,no
10286,2024-05-19,no,8806,yes,no
10287,2024-05-21,no,43,yes,no
10288,2024-06-04,no,136,yes,no
10289,2024-07-18,no,1195,no,no
